,A2M,GP6,MYD88,SP1,EPS8,HSP90B1,PRTN3,CEBPB,SPI1,TRIP6,LILRB2,TICAM1,RIPK2,GATA2,GATA3,CLEC7A,IRAK1,HMGB1,PF4,IRF3,TRIM21,LY96,ITGA4,TLR6,CLEC4M,MAPK8IP3,BID,BLK,BLVRB,PTPN1,PTPN11,ADRB2,UBE2D2,FCAR,FCGR1A,FCGR2A,FCGR2B,UBE2N,IL1R2,ARFGAP3,PIK3R1,CMA1,HRAS,SYK,NFYB,AGFG1,NFYC,TOLLIP,HRG,CCL4,CCL5,GNAI2,PLCG2,MMP2,EEA1,PLG,MMP9,COPS5,BAG6,PLS1,SDC1,RAC1,DPP4,ATG16L1,FOS,SGTA,SHC1,CASP1,FAHD2A,APCS,CASP4,POMGNT1,APEX1,CRTC1,APP,LCP2,CBL,CXCL2,CREBBP,LGALS3,CRKL,CRP,FOSL1,ZNF675,CRYAB,PPP3R1,LAT,CD14,EGFR,EGR1,CSNK2A1,TLR1,TLR2,ELAVL1,ARPIN,IL1B,IL1R1,LYN,ACKR1,IL1RAP,FYN,ENO1,CTSL,PIK3R5,HCK,EP300,MAPK8IP2,CXCL8,CXCR1,CXCR2
NC.23,4.634789714,4.908207018,9.566221485,2.277272477,3.176232314,5.5304534499999995,3.945536522,11.84124522,6.028157172,4.724053966,7.6991926930000005,5.04385716,6.6512888325,6.496853868333333,7.065148582333333,8.679270844,9.298170761,10.112334430666666,10.47108029,7.101569376,7.387196907,7.292867424,7.120749179000001,4.557278478,3.948671265,5.11891891,7.26348155,5.6382291025,7.08861191,4.331784819,4.766069926999999,6.195905133,7.407786362666667,4.2072725834,2.776074107,7.863188995,5.958690446,8.368322003333333,4.3473224265,7.659565234,7.9689836236666665,1.404619086,6.412659189,4.8599107395,4.880121002,5.2185964695,6.07352357675,5.788151775,3.8069192205,7.789604673,10.24878607,8.541510861,7.300424832,5.529588951,2.1194189525000002,2.551413498,6.390835575,7.770735497,8.736217612333334,2.341491408,5.289333364,9.641575986500001,4.084366493666667,5.294173005,11.48112432,5.384817947,6.5992883115,7.661639470200001,5.5559148,5.022302976,6.048793935,5.105972603,8.764764113,4.6025835795,6.0805731246666666,8.037693333,4.428024076,6.438731058,7.036984102,9.918697773,7.592660019,1.4435003530000001,2.797248868,3.473635905,4.032277413,5.6615150325000005,7.01733886,9.470742528,2.9782902003333334,7.4649604915,5.71054827575,5.662981406,7.276100149,6.5205601885,2.980609096,6.4122206649999995,4.084064093,9.063565260666666,2.004395968,3.167746376,7.929200234666666,8.530046322,6.052961887,7.604044276,7.584907491,6.680136661,3.5819524439999997,10.124974602,2.693025962,4.654743525
NC.24,4.399373897,5.026954925,9.411770685,4.88218153,5.362613051,6.5311774405000005,2.415397326,11.89637408,5.662197242,4.731869575,7.5850538555,5.165477967,6.583646579,6.267874769666666,7.076601059333334,8.696923461,8.856130349,10.053049012999999,9.757023134,7.168469374,7.40417396,8.008255329,7.942423516000001,4.654995991,3.699378419,4.91099363375,6.787324903,5.197377669,8.380988584,3.8626587039999998,5.254729986,5.941083451,7.275101455333334,4.7626022658,3.387668599,7.561356814,6.057757324,8.57427669,4.967483082499999,7.540982315,7.413749472666666,4.300505083,6.126574486,6.3619047855,5.235266251,5.93429271475,6.035430452,5.582093324,3.8429755610000003,7.451112039,9.088250411,8.575867424,7.37052047,3.961769381,3.5923950685,1.703466972,6.682862105,7.33527177,8.202557234666667,2.4930582,4.526953675,9.384236942000001,5.3240951726666665,3.877337108,11.61391695,4.545243466,6.573224424999999,8.3219149578,6.1547491485000005,4.917551539,5.629001705,5.746711333,8.993300726,4.642497624000001,6.022024366666667,7.899477336,5.667981801,8.18887855,6.599072100499999,10.58544813,7.418273682500001,2.8200523410000002,4.480903395,3.982207646,5.783116015,5.4687857045,7.3443123555,8.685279337,3.429168452166667,8.6340649415,5.874917939,6.954755909,7.2953711,6.805623816,4.938747153,7.6484729755,2.6100617205,9.049654125000002,2.788168936,2.4010327135000002,7.874875207,8.501155644666666,6.237010785,7.471638841,8.005920717,6.1692537585,3.5274538095,11.062539455,3.302273299,4.956514652
NC.25,2.62299595,5.578963305,9.858846695,2.393752984,4.458021641,4.9235738705,4.110180515,11.16310359,5.267173946,5.57460116,7.725078164499999,4.430228768,6.675765532,6.342432056,6.605934548666667,8.412570963,9.3333236,9.948569154666666,10.58851329,6.993399123,7.417459091,7.729129798,6.613718900333333,4.976857202,4.636489108,5.1976970985,6.409134795,3.8267534480000003,7.376193624,3.9872248176666667,5.1387293064,5.797497606,7.570766024666667,4.050152736399999,1.390126312,7.983738239,6.017004174,8.53298768,2.3741381835,7.692558816,7.295235098333333,3.220961475,6.030893054,4.7427217205000005,5.250592273,5.07881687625,5.8267167585,6.05892099,4.798068837000001,6.872247102,9.497716944,8.500479445,7.020270491,6.011503141,2.2477833455,1.951156985,6.599711228,7.53145868,8.982087921,2.524160612,4.2739655775,9.842345747500001,4.323515889,2.713958827,9.553330956,4.821879673,6.8678994074999995,7.3710275866,4.9979254845000005,4.456361943,5.6685547035,6.099906035,8.851172698,4.9566878775,6.487228437333333,7.737168531,5.122058347,4.482831984,6.764398412,10.58217653,7.4216827725000005,1.2950409185,2.345742097,2.965745867,4.390930558,6.487911837,6.9869151515,9.492383901,3.8224552233333333,5.8642577105,5.60010400175,6.279870913,7.475461612,6.099458165,4.975368269,6.2367038820000005,4.016582092,8.644915726999999,2.741226059,2.6632751395,7.8129587723333325,8.613262605666668,5.931704929,7.807187899,7.326208116,6.1817088625,4.0566558735000005,8.0599003015,4.217925921,3.838352485
NC.26,3.783246379,4.887560546,9.366193592,1.616431739,5.225629837,6.557155359999999,2.553722768,12.22354596,6.065699054,4.418224364,7.801079812,5.040839992,6.7235992845,6.361071823666666,7.118389114666667,9.290045834,9.016502277,10.410122700666667,9.090522854,6.272071625,7.050056535,7.920689522,7.637603340000001,5.235378741,3.972244637,4.37468756,7.296613166,4.692057983,7.061024508,3.869310515,5.0108206524000005,5.893726437,7.402725228666667,5.0522336816,3.241082712,8.013168571,5.923971631,8.584216322,3.2766322485,8.380988584,7.608337046333333,3.780394629,5.507549543,6.642722257,5.359949855,5.71031058625,5.7350702702500005,5.964622585,4.7634419480000005,7.193107361,8.9398263655,8.278938028,6.983876151,4.641270985,1.9774527355,2.263003323,6.359473259,7.505598757,7.8747953310000005,2.663138164,3.440983149,9.5537187015,4.70767944,2.376780302,11.56689509,4.008596725,6.794472303,8.1466942252,5.650752520499999,4.006891903,6.179947137999999,5.326795439,8.689620146,4.511321025,6.472725119333333,8.4023002145,4.9689655,8.996421413,7.3175682680000005,10.0587739,7.375059894,2.5871290115,3.581785821,3.943476903,5.950496585,6.4990872425,6.555377893,9.07046463,3.1544165774999997,9.111658555,5.8942738045,6.635926089,7.63476786,6.8135980015,4.677742112,7.520661694999999,3.7094511055000003,9.431062975333333,1.947120703,4.089709340000001,8.050421315,8.051973029666668,7.37757402,7.227325136,7.560330751,7.16186714,3.5400606505,11.19553298,3.391192258,4.629647851
NC.27,2.31397944,5.444635239,9.856780941,1.88946188,4.611453278,7.379808392999999,4.708013765,12.18112781,5.873702205,4.206757085,8.22671849,4.995384614,6.9638274085,5.710130248333333,6.386895127999999,8.691469828,9.043683904,10.278886781666666,9.629827938,6.446514848,7.207191715,8.347012699,8.001437703999999,4.233717606,4.2930800805,3.95923506775,7.329925767,5.1493402795000005,6.896279497,4.573967970666667,5.1230043762,5.129580688,7.378128133333334,5.1819196878,3.447759877,8.642366504,6.84042182,8.548651675,5.1838430055,7.803674851,7.148732171,3.303110997,5.731969648,6.7874566455,5.226829057333333,5.62612030975,5.882012323,5.710104624,4.7092461995,6.918988374,8.328249433,8.801648698,6.893575781,4.38747673,3.5797491834999997,2.235315124,6.521061923,7.987835749,8.176082343666666,2.420547757,4.508523565,9.6124796135,5.462065242666667,3.570611836,11.23267241,4.560133605,6.7997140635,8.5018223396,5.1026946585,4.372537345,5.976447800500001,5.236599066,8.765643548,4.6949493275,6.275147663666666,8.617648736,5.237527459,7.394606946,6.736785385999999,9.937522663,7.366594399,2.405652277,3.077933947,3.898929959,5.304410301,4.984265718,7.1258519555,9.440072727,3.5460631683333332,8.543033809499999,5.587703426,6.548824025,7.891064315,6.6015208995,4.700264123,7.1499032289999995,4.3194749895,9.449438737666666,2.103295185,4.032884085,8.111715018666667,8.416030243,6.814625104,7.099614179,8.09705357,6.5072293175,3.7101300790000002,10.801750255,3.108067494,5.3307537
NC.28,3.638936869,5.098452338,9.356164733,4.157597267,5.031823183,6.6795397864999995,4.407532497,12.14669222,6.111932497,5.077480656,7.985058133,4.720058192,6.9089570715,6.160044863666666,6.926275602666666,9.085599229,8.945237366,10.335022150333332,10.22795993,5.838140111,7.302150688,8.002627409,7.2954935223333335,5.461249757,2.9244632295,4.50918381575,7.1563872705,4.847652291499999,7.524064469,3.9492759703333333,5.060847612000001,6.677775553,7.279997587,4.9468054954,3.289783856,7.857533468,5.882782329,8.557211566333335,4.0424389705,7.674766775,7.7221115503333335,2.812356381,5.655535564,6.552693125999999,5.427110602666667,5.5612824435,5.54582582075,5.082500522,4.536953595,7.692558816,9.9196616105,8.479075493,7.424505041,3.088651085,2.035809718,1.494868802,6.042944693,7.747577337,8.101593312,2.520458385,4.5088853655,9.771324683500001,4.880572909333334,2.67823355,11.32766414,4.489856753,6.8535677034999996,8.0323071892,5.5118102105,3.948656551,6.2596257015,5.204188438,8.562584103,4.3386140995,5.981315636000001,8.171561179000001,5.275447459,8.050007308,7.177067834999999,9.965754468,7.349388586,1.9022871239999999,3.628104586,3.91293159,5.291688155,6.034258036,6.7754662825,9.296795355,3.4096658956666666,7.7733965535000005,5.6232874435,6.632991369,7.4346135,6.765497087,3.158770805,6.701387034,3.5828785685,9.344001501333333,1.833958571,4.1642248895,8.115209462000001,8.051427408,6.465399365,7.306539329,7.394154766,6.7465901365,3.5215834665,10.5054742635,3.212127519,5.33851583
NC.29,2.811093661,5.168270669,9.487940011,4.952967653,4.346985272,6.734736097000001,4.020855964,11.87608045,5.692400252,4.325650641,7.2633602115,5.056467539,7.222191499,5.700897095333333,6.784752370333333,8.568325244,8.632906846,10.419711447666666,9.28856836,6.708412185,7.235228096,7.650597716,7.450691575666667,5.300079232,3.9450339679999997,4.6931029135,7.5190589459999995,5.0638544324999994,6.991222824,3.5492182446666667,5.609484263000001,5.747241291,7.2799375060000004,5.0402576394,3.38960052,7.803674851,5.300968125,8.610290841,4.824505204499999,6.880916371,7.683895322666667,4.31195064,5.228358373,6.3396765755,4.9554700380000005,5.8623949885,5.842309348000001,5.499147234,3.326497957,8.628800793,9.1280414755,8.600825113,7.567894099,5.179679311,2.4099583585,1.73229452,6.569094796,7.604044276,8.053354915,2.368887767,4.919500145000001,9.607389429,4.380729783333334,3.635187999,11.16310359,5.190393159,6.7846217245,7.9019166246,5.4079706345,4.251966156,6.3729346305,2.691468404,8.650912052,4.457608743,6.238813423333333,8.139454824,5.508888256,8.027462411,6.8045060125,10.12464388,7.5665873115,2.193031822,2.570724152,3.620165627,3.730463104,6.966940075,7.222316855500001,9.118480188,3.277534312666667,8.5459273145,5.95208099575,6.64252561,7.24964645,6.7179240215,5.49985724,7.7859387075,4.1003436099999995,9.149659467666666,2.88065641,4.0734171225,8.112426654666667,8.303370878666668,6.623694766,7.51290426,7.570395163,6.109365868499999,3.9332485005000004,11.334884525,3.053239041,5.599632723
NC.30,2.742032215,4.995125859,9.889104891,2.316867222,4.545784366,6.609530568,4.649468291,12.0300318,5.981906867,5.61188135,8.340418986,5.483797288,6.580589896,6.466909916333333,6.489333210333332,8.654434105,9.409039047,9.784385851666666,10.48966056,6.921498705,6.742379714,8.477599042,7.109043622666666,4.807617174,4.5472028255,4.172720025249999,7.5669788019999995,5.1365273175,7.124750573,3.4629625490000002,4.602635395599999,5.646889343,7.551822855666667,4.587394876399999,4.133848396,8.829967546,6.456662872,8.440667777333333,4.7638777855,7.80515232,7.258993164333333,4.131074601,5.474693406,6.5605454565,5.3138756890000005,5.583255212499999,5.9151921427500005,6.172799902,4.5596671099999995,7.088220129,9.828101093499999,8.626224562,7.281164856,5.242130273,2.4311027995,2.235692127,7.125510744,7.756898685,8.603305532999999,2.314794253,3.59028444,9.980621804,4.271460633,3.40193768,10.24775415,4.181049302,6.4398486285,8.5098311362,5.953629734,5.140852922,5.8825003525,5.48941974,8.519126493,4.8034773395000006,6.610937288333333,8.342729797499999,4.862817455,5.224345479,5.993257798,10.04771835,7.289347783,1.994204413,2.089093904,3.991324477,4.040101236,5.9524931275,6.747060634,9.856780941,3.466657915166667,6.5659300415,5.0346647155,6.54817486,7.257021447,6.788754081,4.746341906,6.9100210675,4.4032410615,9.261266415,2.731278272,4.0199470065,7.294431319333333,8.855234597666666,5.324425968,7.186501426,8.358410126,6.267894759,3.204800324,10.126670958,3.489635103,5.704212484
NC.31,4.415109975,5.244184867,9.660827582,4.574804175,2.259739118,6.4313028605,3.893111819,12.16004044,5.988544736,5.097464295,8.205213287,4.311006637,6.89917064,6.357942591666666,6.597548040666666,9.190607858,9.082385133,10.174258523666667,9.504593304,7.17662888,6.86053124,8.5182799,7.027335007999999,4.903833617,3.8813941855000005,3.9570833482500003,7.1333898105,5.2924244565,7.135591194,3.386732834,5.0710319266,5.658179089,7.228473165,4.889414708,1.140458489,8.533336866,6.152251242,8.308893869666667,4.3786729740000006,7.429362823,7.159939356,2.230494308,5.316048625,6.7375862380000004,5.114936529666667,5.83873796675,6.1799159215,5.796341797,4.341451093,7.474547977,8.5913362975,8.36716001,7.516632798,5.007216326,3.1183560434999995,3.24396522,6.787488566,7.439739422,8.172515792666667,4.207397507,4.1594297895,9.903075589,4.7667418459999995,1.154347953,11.60144629,4.980656161,6.7345980775,8.4064077258,5.529912821,5.343052683,6.0952661255,5.487176956,8.517505486,4.879023705,5.819332251666666,8.049052255,5.415841771,9.020889679,6.669738779499999,9.868794494,7.361560965,1.9094480845000001,4.22113427,3.581785821,5.335539603,5.2681642115,7.3809949425,9.347741345,3.3599182990000003,9.590788302,5.32968834325,6.158477124,7.960883278,6.5821490675,4.697103326,8.5118186705,3.8779398555,8.944739854,1.916019621,3.517622407,7.856990330333333,8.552627730333333,5.991887218,7.301322376,8.349958255,6.9532997825,3.5865033550000005,11.31340869,3.015409692,4.18293288
NC.32,4.279214219,4.685706393,9.231440075,2.423274561,4.808692663,7.465639123500001,1.914662225,11.94437749,6.329495411,4.740262318,7.8489702895,4.947177496,5.535090663,5.829030421666666,5.683083065666666,8.84035344,9.024874527,10.373827289666666,10.22795993,6.50992171,7.189526704,7.932839566,7.534093876333333,4.879052412,4.072340434,4.1911059677499996,6.855612195,5.263990505500001,7.109021208,4.049883809333333,5.3089749844,5.953519994,7.450563077666668,4.7207952046,3.959789898,8.017388022,6.009630233,8.736915637333334,4.994723507,7.564181405,7.66986124,3.335064492,5.361861443,6.186617869,5.5724609670000005,5.4451980525,5.80351258475,5.769661711,4.1573464385,7.567001898,8.9682377625,8.589206813,6.940812861,5.632637856,2.3488346505,2.45879976,6.521061923,7.904783897,8.066750183666667,2.471569219,3.960400023,9.9208380295,4.0649637673333325,3.793032326,11.36361198,5.346067351,7.1134653945,8.252440308199999,5.0661098155,4.491524376,6.337297511999999,5.58287067,8.445952762,4.87451808,6.226197897666666,7.994624147,5.105972603,6.776850975,7.103264558499999,9.881050153,7.757714798,2.4503624505,1.42968668,3.726527748,5.373327787,6.167031509,6.792279629499999,8.993300726,3.302371770166667,7.941922795,5.5180820740000005,6.132795751,8.148412069,6.680219034,4.732982119,5.6852354455,2.9304262475,9.293264405666667,2.798845336,3.2405736405,7.920785948333333,8.377913677333334,5.623445575,7.500653121,7.33527177,6.5577565475,3.9858627855,10.380519295500001,3.541404985,4.511753182
NC.33,4.678499232,4.681704483,9.157179761,2.412529955,4.552482158,6.703840619499999,4.016502842,11.7606127,5.221257813,5.01650185,7.485201722499999,4.666713866,6.707460045,5.913882862666667,6.517952846333333,8.895780507,8.926303685,10.204953493,9.7536262,6.778855823,7.151203484,7.789604673,7.348892662333334,4.886028789,3.619519176,4.53483484575,6.845607071,5.185652098,6.442725584,3.5138280510000004,4.8643228116,5.873434104,7.264914426,4.9226304856,1.727225882,7.631862796,6.034672955,8.577488378333333,5.090181876,7.602135476,7.55467918,2.418535857,5.52727148,6.408719811,5.393575752,5.750398056,5.99884432375,5.270442404,3.906453836,7.884947629,8.756823941499999,8.373584034,7.600294051,4.977586872,2.9747618635,2.26379779,6.56325021,7.655055137,8.149924242333332,2.85171122,4.607249397,9.6270152725,5.772807927333333,4.711472825,11.42977856,5.662443422,6.7166448,8.0304340128,4.952634886,4.934657275,6.0930215135,5.149428192,8.666509093,4.809065172,6.097763305,8.026010898000001,4.680350096,8.429625154,7.3205723575,9.598464029,7.440296859,2.2336207255,4.643639698,3.828528518,3.584443523,5.706461107000001,7.280372448,8.675908177,3.0340824101666666,9.435150935500001,5.582760797000001,6.539528986,6.989677942,6.4051065705,4.808692663,8.1236017645,3.124702058,9.038027764666667,2.165028728,3.4786382305,8.122031368666667,8.070511125666666,5.572700722,7.065469407,7.299159934,6.932576532000001,3.3933899419999998,11.28203752,2.753049509,4.008232634
NC.34,2.696208385,4.888837756,9.799494343,3.800528774,4.882452041,6.8631069085,2.447148832,12.20131738,6.195263543,4.95551996,8.1229489445,5.803128597,6.7181414855,6.035075471,6.114028224666666,9.053902521,9.272702431,10.019536844,9.285840712,7.232375324,7.270428332,7.993307421,7.207667702333334,4.817477381,3.861614231,4.95988176625,7.238482573000001,4.814384852,7.523162293,3.7984669236666666,5.1789979914,6.960010789,7.575201925666666,4.963635584,3.747452427,7.922464752,5.989119787,8.564692952333333,3.583705115,7.373397045,7.384115693333334,1.609137074,6.368952678,6.3044107435,5.027502505,5.70940552225,6.048250071,6.231294023,4.9258765605,7.193472882,9.8488736845,8.680045499,6.925224971,5.380053625,2.2989526975,3.087816799,6.213217861,7.498825317,8.689839566333333,1.812626126,4.2980131715,9.7252530345,3.9607802823333333,1.784524077,11.39334043,4.797591493,7.1322424600000005,7.953102199599999,4.970783836000001,4.159363201,6.0593728515,5.572137154,8.777965613,4.866010847,6.421958842,8.197559458,4.733768275,6.997361797,6.920842842,10.12927968,7.519626088999999,1.933392231,2.945177505,3.807988657,5.083215144,7.0294320715,7.094624114,9.879067963,3.191233349666667,8.261936935000001,5.9182345915,6.307084038,7.520984449,6.6425737819999995,5.063933632,6.8087178375,3.2406429494999998,9.497365905,3.290984424,3.630913249,7.783806483,8.899361422,6.194424325,7.467574464,7.686190738,6.8200808165,3.623440701,9.738402287,3.104408337,4.262450316
NC.35,2.080095365,4.956762361,9.379962155,2.558533839,4.286090727,6.488913724,3.395965264,11.93759523,5.806633181,5.273963469,7.5517581815,5.199971536,6.478681310500001,6.336913580666667,6.423358118333334,8.67308244,8.995363697,10.061133657666668,9.292816935,7.559450458,7.633740196,7.798621714,7.1115019796666665,4.93490021,3.2946664775,5.0465005185,7.3102566915,4.448633152,7.080702238,4.206973089333333,5.4642661882,6.046258239,7.652875582666667,4.2542908941999995,3.434603752,7.731322047,6.633949914,8.530221070333333,3.237950117,7.32660486,7.711953161333334,1.92845277,5.844720123,6.117172746,5.508521445666666,5.18984803475,6.26749255725,5.286378945,4.027661176,6.724766295,9.634467204,8.639741249,6.939568721,3.52090266,2.2596069505000003,3.138235873,6.111646204,7.878848167,8.601806455333334,2.251889536,3.2998802315,9.9212593315,4.734353205333334,3.372994611,11.29270897,3.996488042,6.8629427655,7.843333144000001,5.9299239175,4.397269269,5.7608295945,5.76050696,9.263281658,4.589004997,6.6908099136666666,8.183863256,4.373405949,5.680374672,6.8812525525,10.00013827,7.5736382195,2.945032747,3.557693187,2.903427529,3.709325426,6.5320799245,6.99716402,8.613825549,3.1151999118333333,8.1178109855,5.8335286555,5.667981801,7.438279709,6.3307479529999995,4.926598304,6.0468452065000005,3.1572876535,9.042022317999999,1.816492025,3.3468097245,7.925787297666666,8.720927004666667,6.167584324,7.364606406,7.462620311,6.6353962205000006,3.6062766265,8.9754803245,3.219031104,3.586398459
NC.36,4.521845584,5.01677635,9.899639082,3.295451246,3.628761254,6.3851143585,4.235239091,12.05668367,5.875401699,5.366486694,8.0030307205,6.060315879,6.5464969125,6.601025564666667,6.332295339333332,8.940726205,9.118480188,10.071410939666666,10.14705703,7.493934614,7.038585167,8.004874356,7.075363782666666,4.392831799,3.7670306024999998,5.022250686,7.0628813285,5.009656484500001,7.973513793,3.3231842806666667,5.2705896734,6.231294023,7.265075803333333,4.362717028800001,4.082755301,8.273756723,6.387436494,8.282029641666666,4.604008814,7.163718281,7.512968219,2.47909191,5.870078132,6.4102574645,5.268996923333333,5.542000668,6.0676037785000005,6.017004174,3.9081358379999998,7.55896147,9.709757676999999,9.072487224,6.723694502,5.052138042,2.276729562,2.728295665,6.267891734,7.459793488,8.806435868666666,2.317308081,4.7859431075,10.102660669,4.886689378,2.316484747,10.77431224,5.57460116,6.849208469000001,8.4469241622,5.857554596,4.82163796,6.5865135325,6.064046561,8.76192716,4.798827056,6.367349137666667,7.9258956905,4.390661663,4.560404427,6.5562206265,10.35340641,7.6333410325,2.495364544,2.550966777,3.883232149,4.833696687,6.748923637,6.929426572500001,10.25334052,3.4184939206666662,6.460169528,5.793534886,5.753468118,7.894846509,6.854560571,5.297008804,5.3112565,2.8786859395,9.078720988,2.124926585,3.1718771620000004,7.903522761666667,8.992595539,5.964622585,7.542411898,8.387356436,5.437241886500001,3.664120729,9.19350673,3.51894495,4.933172572
NC.37,3.423803502,4.865772254,9.695884859,2.183983335,4.901478383,5.58871416,3.403783428,11.74551778,5.00827916,4.964653985,7.38346498,5.269144147,5.635278603500001,6.766490538666667,5.949930128333333,9.126592432,8.682551058,9.907718225333333,10.58217653,6.810993883,6.720260013,8.12882453,6.969214447,5.521035558,3.429959838,5.0256126225,6.867854146,5.037852486,7.94436443,4.038763152666667,5.0135806736,6.120665706,7.328614261333333,4.665690338999999,3.823912255,8.9220872,5.871781814,8.353425691,6.517842913,7.097639322,7.023507359666667,2.260929847,5.93108905,4.8231318405,4.884783935333333,5.9915779670000004,5.59559643975,5.281519597,5.024863173,8.154086401,9.8271061935,8.669000741,6.712939297,5.79578224,2.3394734075,2.189317531,7.712207306,7.227325136,9.037005015666667,2.58786104,5.443100175,9.635287717499999,4.470008773,2.781067818,11.49555382,4.462184717,6.555733350500001,7.6199824764,5.560640852000001,5.393486183,5.557303324499999,6.012324347,8.923195496,4.788840506,6.292242347333333,8.513566306000001,4.996522514,6.604205873,7.153893736000001,10.59580825,7.609510674499999,1.3418920669999999,2.335170751,2.361416887,4.456922301,6.069142811000001,7.2263871635,8.988800694,3.7265963623333334,7.292427285,5.57982414225,6.03787829,7.894846509,6.6491612135,2.031890727,7.7874512685,4.5376910089999996,9.289788628333334,3.389204485,4.5589766685,7.772845009333333,8.689045152666667,4.825550049,7.907652097,8.115222259,5.1970328079999994,3.9029877905,11.648059365,4.27406951,6.07157083
NC.38,4.515912136,4.841065655,9.420141077,3.914524679,3.486188441,7.080908893,4.080188399,12.40901036,6.813171066,5.175556633,8.324368227499999,5.36287468,7.4993418064999995,5.948714323333333,6.563454190666666,10.20489153,9.165510249,10.422931908666667,8.664822348,6.529031244,6.767578756,8.260928879,7.6220813566666665,5.400148083,3.7602078370000003,3.60869492725,7.6152603465,4.32576511,7.214783381,3.7698559019999998,5.8964549592,5.87482209,7.584500792,5.7622263006,4.161218864,8.499715262,6.307084038,8.439641583333334,5.7101843615,7.696518254,7.630721415333333,3.686633847,5.061696108,6.531435709,5.616400034000001,6.0377396354999995,6.1005209375,5.768806387,4.537702582,7.265697821,9.3129023115,8.578343952,6.952288555,4.722177193,2.2222276165,2.328264849,6.240386531,7.745019204,7.845496291666667,3.881801789,4.1001283275,9.793870517,4.819498099333333,4.921742992,11.54583468,5.061440621,6.964799083500001,8.6997062742,5.440776159,4.915258448,6.2925743700000005,4.488812865,8.61878101,4.4763896945,6.1667854790000005,8.519495133,5.047151279,8.198904786,7.350502005,10.11221123,7.496691288,1.5610283605,3.535685149,4.190869077,5.411443011,5.4437604375,6.5429880125,9.131053868,3.4336021631666664,8.271609358500001,5.703604234,6.824670975,7.776549991,6.8271390335,4.564809459,7.0105007265,3.928082687,9.483612118666667,2.042472029,4.42527432,8.066194070666667,8.447400916,6.281209112,7.515795123,7.667878574,6.555810729,3.2049147565,10.968689855000001,2.63106586,5.383059792
NC.39,3.260413433,4.928362723,9.507675089,2.194188946,4.989325651,6.7376902985000005,3.950971188,11.9242228,6.056672339,4.770386215,7.957386089,5.509726288,6.2192308655,5.952649205666667,6.549483475,8.984676482,9.029273522,10.176127054666667,9.44464179,7.129211628,7.447764057,7.6895524,7.621979809,4.506242931,4.0285371555000005,5.203571222,7.204137611,5.3863608670000005,7.035359438,4.504584785666666,5.3840891152,5.706958913,7.585169465666667,4.5454168554,1.769252892,8.020807928,6.309236838,8.703193138333333,3.309073996,7.719362176,7.698852873666667,4.00429735,6.272071625,5.999730951,5.374747025666667,5.746726182,6.0927110012500005,5.952477747,4.0196074379999995,6.595659493,9.1914916375,8.582450273,6.543563081,4.837131082,2.3970189475,3.233782049,6.674925751,7.865830373,8.633713516999999,2.513245104,4.7591738975,9.870968814000001,4.628801459333332,2.108895843,11.42977856,5.142882424,6.5517988875,8.1493371592,5.50931283,4.811908179,5.774071633,5.983239525,8.821092778,4.853114691,6.604480213333333,8.1635827375,4.908207018,6.032593983,6.8541137085,10.01805661,7.612829519,2.558615205,2.15663438,4.336794986,4.044306884,6.1828395075,7.208407638500001,9.252780592,3.1962900244999997,6.716887058,5.72923659825,5.487934935,7.09494856,6.5178098265,4.166031006,6.263841188000001,4.137234569,8.984914217333333,1.943641847,3.3926783565000003,7.981777918,8.693015960333334,5.912722408,7.298391512,7.561866207,6.451545587,3.638458039,9.795497711,3.509355807,4.413102801
NC.40,4.105449154,5.246405465,9.695884859,3.641055558,4.704411038,5.5968301060000005,4.633110805,11.85532306,6.013851796,5.275224253,7.575242721,5.297777619,6.626262722,6.141096709666667,6.372479007333333,8.705625808,9.074713734,10.119542989666668,10.13707926,7.172980434,6.8242751,7.876163189,7.339946849333333,5.116775242,3.8477725840000003,4.68071004125,7.2095779575000005,5.4778755985,6.915262836,3.4762999853333336,5.225510726,6.125455254,7.372998154666667,4.276592964600001,2.605538056,8.407528874,6.227950781,8.696920390666667,4.6058931385,7.227325136,7.224425413,3.830630422,4.954229696,6.361522712999999,5.244858301,5.5076075074999995,6.32923828825,6.173978548,4.5818238625,6.655886914,9.349187353,8.739486042,6.620366265,5.078874208,3.202703082,2.33755677,6.677775553,7.543314981,8.748034136666666,4.075789194,3.5639726339999998,9.9372499895,4.418532664,4.219955847,11.65165916,4.200939022,6.992639861000001,7.9213301112,5.9294189885,5.015764362,5.995995306499999,5.499615445,8.829967546,4.880355129,6.477237049333333,8.0159968665,5.536551329,5.855593452,6.922308902999999,9.784048933,7.6186581565000004,2.629467606,2.341491408,4.596378793,5.143917847,6.931352266999999,7.301539055499999,9.263281658,3.5736523671666665,7.1543736265,5.895039864,5.855053278,7.372962157,6.8324142850000005,5.341322213,6.127360659,2.6104895690000003,9.298496276666667,3.132229739,3.7861443185000003,7.637902335666666,8.810894428000001,5.998797083,7.718853956,7.857533468,6.688554581,4.0744584295,10.327813527,3.279536067,4.671527761
